140	1.2	0
-3.141593	1.599406	1.426070
2.380392	2.500101	-0.120466
rec.job428675.bl.pdb	14.381	30.673	30.933
lig.job428675.bl.pdb	34.764	-24.808	0.189
-0.785398	0.458961	-0.107937	2	104	129	960.425
-0.785398	2.456751	-1.503343	9	31	122	959.414
2.617994	1.218453	2.777284	118	2	24	959.400
2.356194	2.349581	-2.702517	21	17	7	958.404
1.308997	1.617114	-1.572037	123	102	4	957.840
0.261799	0.910508	1.903534	27	13	139	957.670
1.832596	1.256302	0.062705	135	32	124	957.625
2.356194	0.591903	2.010408	121	9	18	957.119
2.094395	1.113094	-0.272241	135	32	122	956.281
0.785398	2.393226	1.857173	21	4	11	955.379
-2.879793	0.914445	2.687814	23	8	14	954.984
0.261799	2.180315	-1.357379	118	127	127	954.234
0.261799	0.419640	2.974122	111	130	10	952.928
0.523599	2.343981	-1.040456	6	25	114	952.893
2.879793	1.168678	2.108595	111	131	14	952.633
-2.879793	0.685216	-1.712745	27	8	0	951.925
0.523599	0.640596	-2.797608	119	8	17	951.924
-1.570796	1.683268	0.374177	139	100	3	951.914
1.832596	1.335669	0.897240	139	26	112	951.879
1.308997	2.455966	-0.641220	123	101	136	951.648
-2.879793	2.073035	2.027405	114	125	18	951.319
-2.879793	0.419640	2.974122	1	113	22	950.889
1.832596	1.195355	1.200319	3	10	32	950.396
0.785398	2.881233	-2.582574	7	103	6	950.067
2.617994	1.732874	-0.951685	107	134	22	950.052
1.570796	0.866955	-0.931351	129	99	131	949.766
2.094395	2.299159	2.264663	3	93	3	949.664
0.261799	2.343981	-1.040456	7	24	114	949.199
-0.261799	1.510910	-0.740472	25	17	23	948.900
1.047198	0.906588	1.252948	138	4	33	948.890
1.832596	1.875281	0.107086	130	37	138	948.719
-0.261799	2.588535	-2.976617	112	127	6	948.612
1.308997	1.433411	-1.035986	122	101	136	948.004
1.570796	1.977582	0.969896	135	27	115	947.498
-1.047198	1.134796	2.434290	139	9	29	947.347
-1.832596	1.904882	-1.478089	139	93	136	947.246
-1.570796	0.640596	-2.797608	21	116	18	947.164
-3.141593	1.374601	-2.456031	115	116	115	946.910
0.785398	0.866395	-2.492918	3	102	127	946.730
0.523599	2.295480	1.008277	138	39	129	946.570
-1.570796	2.704512	1.488683	6	101	135	946.262
-2.617994	2.664082	-1.071402	0	105	125	946.133
-2.617994	1.184361	0.625864	119	110	9	945.203
-0.523599	0.700570	1.559208	19	10	16	945.032
1.570796	2.180315	-1.357379	127	100	5	944.867
0.785398	0.685216	-1.712745	113	118	13	944.566
-2.617994	1.756530	-2.105156	17	19	116	944.488
0.000000	1.310100	1.488307	13	12	23	944.464
2.356194	2.153910	-1.714959	21	113	18	944.283
0.000000	2.251330	-2.330739	113	130	138	944.116
-3.141593	2.456751	-1.503343	26	14	11	943.880
-2.094395	1.413347	-1.339188	135	93	134	943.852
-0.261799	1.325504	-1.671296	117	4	21	943.496
-2.879793	1.128190	-2.288622	114	115	116	943.465
1.570796	2.063651	-2.044600	8	104	3	943.140
1.570796	1.904882	-1.478089	139	100	9	942.812
-0.785398	2.664082	-1.071402	17	27	124	942.715
1.047198	2.863997	0.549740	129	30	125	942.035
-1.308997	0.496451	0.593859	6	103	5	941.691
-2.879793	1.617114	-1.572037	20	9	22	941.621
0.523599	0.370812	-2.547742	115	1	13	941.333
-0.261799	1.218453	2.777284	18	11	21	941.096
0.523599	0.866395	-2.492918	116	5	20	941.069
0.261799	1.135834	-1.431087	28	30	3	940.719
2.356194	1.218453	2.777284	119	5	24	940.527
1.047198	2.138223	1.678323	136	39	133	940.328
-2.356194	2.984978	1.954446	115	139	5	940.268
-2.094395	0.762244	-0.273349	6	32	117	939.834
-2.879793	1.391910	3.030322	22	9	14	939.087
-2.617994	2.760637	2.781135	115	1	18	939.078
0.000000	1.195355	1.200319	17	13	20	938.837
2.094395	0.674054	1.013609	139	32	119	938.773
1.308997	1.555207	1.708892	3	34	120	938.569
0.261799	1.732874	-0.951685	25	19	20	938.542
-1.832596	1.998705	2.370472	2	98	7	938.078
-1.308997	1.599406	1.426070	7	103	129	937.762
-1.047198	1.766067	2.153843	5	43	125	937.633
1.308997	1.510910	-0.740472	122	102	132	937.450
-2.356194	2.404280	-0.174044	28	4	124	936.925
-1.308997	1.872854	1.543456	4	103	132	936.918
-3.141593	1.977582	0.969896	115	129	19	936.512
1.047198	2.579248	-2.364801	5	104	8	936.256
2.879793	2.719179	-1.780644	25	15	12	936.171
-1.832596	1.545873	-1.877082	16	23	114	935.760
1.308997	1.135834	-1.431087	132	102	3	935.745
0.523599	0.419640	2.974122	112	128	11	935.455
-1.308997	1.812176	0.656819	9	103	10	935.182
2.617994	0.864993	2.278281	2	110	23	934.808
-1.570796	1.488617	1.159546	128	105	13	934.465
2.879793	1.732874	-0.951685	107	129	22	934.104
-0.523599	1.982574	-1.115518	115	29	138	933.584
0.261799	2.104282	-0.813972	10	21	114	933.229
1.570796	1.766067	2.153843	8	21	19	933.197
-2.879793	1.450119	-2.739050	9	138	27	933.021
1.570796	2.153910	-1.714959	14	28	116	932.852
1.308997	0.619654	-2.216909	7	103	132	932.493
2.617994	0.418037	1.360082	113	118	7	932.484
-1.570796	1.809167	1.213774	136	106	17	932.443
1.308997	1.599406	1.426070	2	32	117	932.059
-2.879793	1.242974	-2.977882	22	14	10	931.967
0.000000	2.343981	-1.040456	9	23	114	931.857
-2.094395	0.929350	-2.910676	20	139	19	931.560
1.832596	2.396274	-1.959260	134	105	127	931.215
1.308997	2.063651	-2.044600	125	107	132	931.111
1.308997	1.569311	-3.003978	129	100	135	931.047
-2.879793	0.866955	-0.931351	112	137	17	930.886
1.047198	2.089241	-0.114193	114	123	123	930.739
2.094395	0.418037	1.360082	136	94	3	930.086
-2.356194	2.295480	1.008277	116	119	16	929.820
1.832596	2.164094	-2.991358	13	104	135	929.182
0.000000	2.724429	-0.348782	130	30	123	928.902
1.570796	1.824694	1.850876	139	34	124	928.461
2.879793	1.756530	-2.105156	13	6	27	928.434
-2.356194	2.724429	-0.348782	29	8	130	928.361
-1.570796	1.545873	-1.877082	15	27	115	928.334
-2.617994	1.904882	-1.478089	12	13	113	928.289
-1.570796	1.812176	0.656819	5	102	11	927.873
-2.879793	1.870545	-2.976234	23	20	5	927.113
2.617994	1.506530	1.988858	110	128	15	926.693
-1.570796	2.115563	0.685730	134	102	7	926.615
-1.308997	2.174483	2.653697	122	127	23	926.611
2.356194	0.297065	2.160177	120	109	10	926.544
1.570796	1.325504	-1.671296	134	101	7	926.461
1.832596	2.456751	-1.503343	135	100	8	925.906
0.785398	2.760637	2.781135	123	102	5	925.185
1.832596	2.664082	-1.071402	139	100	13	925.031
-2.356194	1.599406	1.426070	118	114	7	924.729
1.570796	0.906588	1.252948	5	30	114	924.267
1.832596	1.555207	1.708892	133	93	1	924.219
1.570796	1.433411	-1.035986	137	99	139	923.965
2.879793	1.904882	-1.478089	17	6	24	923.868
-3.141593	0.418037	1.360082	121	108	11	923.759
1.832596	1.417623	-0.202254	136	33	122	923.738
2.356194	0.618092	2.539118	111	136	12	923.606
0.000000	0.290380	-0.796960	21	7	20	923.536
-2.617994	0.906588	1.252948	113	128	0	923.511
-1.047198	1.256302	0.062705	8	102	137	923.375
-2.879793	1.374601	-2.456031	13	0	26	923.368
0.785398	2.108018	1.311430	138	39	128	922.863
-1.047198	0.961715	0.014085	7	102	138	922.849
-0.523599	2.664082	-1.071402	17	28	123	922.833
-2.094395	2.138223	1.678323	122	110	13	922.653
0.000000	2.063651	-2.044600	117	135	124	922.608
-2.094395	0.619654	-2.216909	24	9	14	922.552
0.785398	0.850607	-1.335383	130	105	133	922.333
-0.261799	0.700570	1.559208	20	10	13	922.237
1.570796	1.135813	-2.658866	1	101	2	921.969
2.617994	0.496451	0.593859	2	30	116	921.203
0.000000	1.256302	0.062705	27	130	131	921.181
1.308997	0.850607	-1.335383	130	101	1	921.094
-1.308997	1.809167	1.213774	4	104	138	920.982
-1.308997	2.104282	-0.813972	0	37	128	920.651
2.356194	0.418037	1.360082	139	36	124	919.750
-1.570796	1.135834	-1.431087	2	94	138	919.242
-0.785398	0.733948	3.021411	22	16	16	919.189
-2.094395	1.433411	-1.035986	22	29	125	918.180
1.832596	0.370812	-2.547742	9	103	6	917.478
-3.141593	1.545873	-1.877082	15	4	26	917.271
1.832596	0.733948	3.021411	9	103	11	916.923
2.094395	0.709924	0.218797	6	37	137	916.641
2.356194	2.760637	2.781135	25	12	4	916.528
-2.879793	1.545873	-1.877082	16	18	115	916.278
0.000000	1.510910	-0.740472	23	20	23	916.005
-2.617994	0.615174	-0.666022	5	35	133	915.891
-2.094395	1.909857	-0.381669	121	108	129	915.521
-0.785398	2.455966	-0.641220	138	40	136	915.453
2.617994	2.719179	-1.780644	138	105	126	915.414
0.000000	1.335669	0.897240	21	8	16	915.377
-1.832596	0.619654	-2.216909	24	12	14	915.213
0.000000	1.134497	-1.109631	112	0	15	915.197
1.832596	2.393226	1.857173	133	93	3	914.773
2.879793	1.134796	2.434290	112	128	18	914.712
1.832596	0.591903	2.010408	135	37	128	914.594
-1.832596	1.184361	0.625864	125	105	137	914.412
1.570796	1.168678	2.108595	137	36	125	914.219
1.832596	1.135813	-2.658866	17	105	139	914.120
-1.570796	1.135813	-2.658866	126	34	129	914.043
0.523599	2.407836	1.410646	17	9	24	913.936
2.356194	0.960688	-0.577532	135	30	118	913.820
-2.879793	0.762244	-0.273349	4	26	113	913.736
-1.832596	1.606104	-0.451151	17	31	121	913.088
1.570796	2.089241	-0.114193	134	39	136	912.953
2.879793	0.571433	-1.188419	9	33	125	912.914
-2.094395	0.640596	-2.797608	22	139	15	912.741
-2.617994	0.992645	-1.723759	23	19	9	912.445
2.356194	2.724429	-0.348782	8	98	2	912.340
-1.308997	0.910508	1.903534	9	101	135	912.148
1.308997	1.194549	-0.801900	124	101	132	912.055
-2.617994	2.187132	-0.479875	28	4	124	911.790
-0.523599	1.134796	2.434290	24	17	14	911.562
-2.617994	1.135834	-1.431087	24	21	7	911.457
-2.617994	0.831641	0.616218	119	109	7	911.114
1.047198	2.407836	1.410646	2	36	125	911.094
-1.832596	0.591903	2.010408	13	38	119	911.062
-0.785398	2.478122	2.609777	9	40	124	910.752
1.570796	1.134497	-1.109631	128	99	136	910.336
0.523599	2.592629	0.909713	26	12	137	910.136
-0.261799	0.914445	2.687814	20	18	18	910.104
0.000000	0.929350	-2.910676	112	133	6	909.932
1.570796	1.683268	0.374177	130	31	124	909.090
0.000000	2.588535	-2.976617	12	40	124	908.896
-1.832596	1.310100	1.488307	0	100	128	908.793
2.879793	2.724429	-0.348782	112	124	132	908.512
-2.617994	1.050534	3.042579	22	15	11	908.363
1.832596	2.299159	2.264663	0	93	5	907.789
-0.261799	1.214854	-1.966664	121	5	24	907.696
-0.261799	1.247695	1.809890	15	10	20	907.263
1.047198	1.194549	-0.801900	23	21	122	907.143
1.832596	2.343981	-1.040456	129	98	2	906.914
-0.261799	1.025536	1.576859	18	8	15	906.861
2.617994	0.297065	2.160177	1	105	20	906.786
-3.141593	1.741644	-2.695914	23	7	9	906.455
-1.570796	1.325504	-1.671296	136	94	134	905.801
2.617994	1.696674	-1.253233	24	131	7	905.640
-2.094395	2.404280	-0.174044	29	10	125	905.626
-2.879793	1.756530	-2.105156	19	17	116	905.130
2.879793	1.658653	-2.409879	112	117	118	904.768
-0.785398	1.135813	-2.658866	17	8	24	904.727
-0.523599	1.696674	-1.253233	118	6	21	903.938
1.570796	1.301460	-0.509251	131	100	130	903.891
-0.261799	1.948085	-2.363031	116	12	2	903.788
0.785398	1.741644	-2.695914	121	108	127	903.001
-1.570796	1.440580	2.260026	4	99	139	902.891
1.832596	0.297065	2.160177	112	119	4	902.806
-0.523599	0.419640	2.974122	112	8	9	902.765
1.832596	1.741644	-2.695914	15	105	138	902.739
0.261799	2.187132	-0.479875	13	22	117	902.481
1.047198	2.588535	-2.976617	128	104	10	902.334
-1.832596	0.370812	-2.547742	24	8	11	902.268
-1.832596	1.836682	-0.676006	19	32	125	902.231
0.785398	2.455966	-0.641220	112	121	130	901.997
-1.047198	0.297065	2.160177	137	100	137	901.738
1.308997	2.138223	1.678323	136	37	129	901.641
2.617994	0.615174	-0.666022	6	33	125	901.531
-2.094395	0.618092	2.539118	19	13	17	901.489
-2.094395	1.732874	-0.951685	19	30	126	901.188
0.000000	1.904882	-1.478089	111	131	12	900.696
0.523599	1.599406	1.426070	10	19	22	900.557
-0.261799	0.290380	-0.796960	9	103	131	900.464
-3.141593	0.709924	0.218797	138	26	111	900.391
-1.832596	1.440580	2.260026	0	98	139	900.352
-2.879793	1.809167	1.213774	119	137	122	900.151
1.308997	0.571433	-1.188419	137	101	131	900.047
-3.141593	1.504028	0.636812	112	135	10	899.639
1.308997	1.846342	-1.796954	130	103	5	899.514
0.000000	0.899350	-2.069907	31	12	115	899.450
-1.047198	2.115563	0.685730	4	104	17	899.439
-1.047198	2.455966	-0.641220	137	38	131	899.438
-1.570796	2.407836	1.410646	126	106	138	899.286
-1.570796	1.998705	2.370472	139	99	1	898.969
1.308997	2.343981	-1.040456	128	99	139	898.602
2.879793	2.579248	-2.364801	19	22	15	898.559
0.261799	1.736875	3.023612	116	118	16	898.276
-0.261799	2.343981	-1.040456	8	23	114	898.122
-1.047198	0.733948	3.021411	21	8	19	898.047
0.261799	1.982574	-1.115518	30	27	4	897.338
-1.047198	2.637879	2.121598	5	101	1	897.188
-1.308997	1.310100	1.488307	1	102	134	897.121
2.879793	0.914445	2.687814	111	125	15	897.119
1.832596	2.001437	0.381215	133	36	1	896.969
2.879793	0.297065	2.160177	113	5	128	896.671
-1.832596	1.194549	-0.801900	10	37	129	896.609
-2.356194	1.846342	-1.796954	17	26	127	896.547
-1.308997	1.247695	1.809890	10	101	135	896.461
-1.308997	0.458961	-0.107937	118	3	124	896.015
0.000000	0.914445	2.687814	26	25	0	895.950
-1.308997	2.704512	1.488683	10	104	135	895.889
-1.308997	2.984978	1.954446	6	101	10	895.422
-1.832596	0.914445	2.687814	4	99	8	895.309
